date_key,region,customer_segment,product_category,total_quantity,total_revenue,avg_discount,total_profit
2024-07-13,North,Consumer,Furniture,6,1432.9138260000002,0.17,472.2538260000001
2025-01-14,West,Consumer,Technology,3,725.0680800000001,0.17,472.04808000000014
2023-04-10,North,Home Office,Office Supplies,5,80.0822,0.11,-897.3678
2025-12-18,Central,Consumer,Furniture,2,222.99244000000004,0.18,-268.84755999999993
2025-12-24,South,Consumer,Furniture,4,1653.4496000000004,0.2,669.7696000000004
2024-08-17,North,Corporate,Furniture,3,52.94381400000001,0.01,-518.046186
2025-08-04,Central,Consumer,Office Supplies,3,1225.42713,0.1,766.0071300000001
2025-07-05,East,Consumer,Technology,2,204.57360000000003,0.01,-58.6464
2025-06-09,South,Home Office,Office Supplies,6,2591.6709,0.125,1576.2509
2025-05-17,North,Corporate,Office Supplies,2,841.72473,0.01,433.22473
2024-09-01,East,Corporate,Technology,6,2887.0459199999996,0.03,1138.7659199999996
2024-02-18,South,Home Office,Office Supplies,2,306.84318,0.18,-229.13682
2023-10-28,East,Consumer,Technology,2,608.668216,0.17,540.328216
2025-12-27,West,Consumer,Furniture,7,2120.9642670000003,0.06,1093.9342670000003
2025-03-27,South,Consumer,Technology,0,1126.24776,0.12,1126.24776
2026-01-01,North,Consumer,Office Supplies,3,848.09592,0.16,261.62591999999995
2023-02-15,Central,Home Office,Office Supplies,5,652.80033,0.11,-343.50967
2025-07-16,North,Consumer,Office Supplies,2,61.678652,0.02,-149.161348
2024-01-05,Central,Consumer,Office Supplies,2,503.82263,0.1,90.84262999999999
2023-02-23,East,Home Office,Technology,0,1383.019512,0.13,1383.019512
2024-10-05,Central,Corporate,Furniture,4,984.197984,0.12,961.717984
2024-01-14,East,Corporate,Technology,5,704.5206350000001,0.09,46.470635000000016
2023-03-14,Central,Corporate,Office Supplies,1,373.8231,0.05,255.47310000000002
2025-07-03,Central,Corporate,Office Supplies,5,1399.23575,0.11,315.83574999999996
2025-05-09,North,Corporate,Technology,12,2281.8902399999997,0.05,822.2102399999997
2023-02-12,North,Consumer,Office Supplies,0,1841.7756,0.08,1841.7756
2025-11-30,East,Home Office,Furniture,2,228.34656000000004,0.04,-91.87343999999999
2023-06-19,West,Consumer,Office Supplies,4,781.5906,0.07,560.3106
2023-07-31,Central,Corporate,Technology,8,2493.471504,0.13,1818.751504
2025-10-20,Central,Consumer,Office Supplies,9,2018.7195399999998,0.12,-467.0104600000002
2025-08-01,North,Home Office,Furniture,3,433.1943000000001,0.06,-5.795699999999897
2025-03-12,Central,Consumer,Technology,6,2516.82228,0.17,2100.06228
2023-07-22,North,Consumer,Technology,4,1022.9486760000002,0.19,861.0686760000002
2023-03-02,Central,Corporate,Technology,8,4893.32823,0.055,4231.8882300000005
2025-08-03,West,Consumer,Office Supplies,6,827.73054,0.09,-33.68945999999994
2023-11-15,East,Home Office,Technology,4,1741.7664000000002,0.04,754.1664000000002
2024-08-11,Central,Home Office,Office Supplies,6,1724.4898000000003,0.095,959.3498000000004
2024-05-18,West,Consumer,Furniture,3,1229.2374000000002,0.18,1212.3774000000003
2024-01-22,North,Corporate,Office Supplies,11,3284.567755,0.06333333333333334,754.7477549999999
2025-04-12,North,Corporate,Office Supplies,11,2433.202256,0.12000000000000001,1437.7322560000002
2024-11-21,East,Consumer,Furniture,4,1571.79362,0.05,411.63361999999984
2024-05-04,East,Corporate,Technology,0,188.80470000000003,0.08,188.80470000000003
2024-05-23,North,Home Office,Furniture,8,2587.8476400000004,0.195,1936.8476400000004
2023-10-22,East,Home Office,Technology,4,1350.5395200000003,0.04,1213.8595200000002
2025-05-14,West,Home Office,Furniture,2,508.40416000000005,0.03,364.8641600000001
2024-07-02,West,Home Office,Office Supplies,5,614.2015,0.15,-265.19849999999997
2025-05-02,Central,Corporate,Office Supplies,4,1606.45842,0.19,873.65842
2024-03-20,East,Home Office,Furniture,1,351.403836,0.16,189.58383600000002
2025-01-11,North,Corporate,Technology,3,92.432592,0.16,66.542592
2024-11-10,South,Corporate,Furniture,3,969.999975,0.13,99.87997499999983
2024-02-24,Central,Corporate,Office Supplies,9,2420.76813,0.07,843.12813
2023-09-13,West,Corporate,Furniture,4,2406.08759,0.13,1604.1275900000003
2025-04-01,Central,Consumer,Office Supplies,1,33.66132,0.12,-128.47868
2025-09-14,North,Consumer,Furniture,7,1913.7501350000002,0.165,423.34013500000026
2025-04-02,Central,Home Office,Furniture,6,1807.1424000000002,0.1,101.58240000000023
2025-08-31,North,Home Office,Furniture,3,487.6962300000001,0.18,-260.98376999999994
2025-11-27,North,Consumer,Office Supplies,5,780.8240000000001,0.05,-504.02600000000007
2025-07-13,Central,Home Office,Technology,5,621.1656,0.01,16.51559999999995
2024-10-06,South,Corporate,Technology,3,315.40113,0.07,274.15113
2024-03-30,North,Home Office,Office Supplies,5,1431.9384200000002,0.12,843.3584200000001
2024-09-12,North,Home Office,Furniture,3,351.13995,0.05,-362.2600500000001
2025-03-13,North,Corporate,Furniture,16,5641.101060000001,0.14666666666666664,1394.4210600000006
2025-08-21,South,Consumer,Office Supplies,2,272.363364,0.02,-51.81663600000002
2023-10-10,West,Consumer,Furniture,6,314.658966,0.11,197.058966
2023-03-02,South,Consumer,Furniture,5,534.7237500000001,0.13,-915.4762499999999
2023-02-21,Central,Consumer,Furniture,6,2444.8974630000002,0.095,1977.6174630000003
2024-06-27,North,Home Office,Furniture,8,3618.8923680000003,0.09,1298.572368
2024-09-13,Central,Consumer,Technology,4,244.35840000000002,0.2,-850.2415999999998
2025-04-27,East,Home Office,Technology,4,1576.9152000000001,0.04,1002.7552000000002
2025-05-30,Central,Home Office,Office Supplies,2,379.27648,0.2,54.99648000000002
2023-05-17,South,Consumer,Office Supplies,2,919.8989800000002,0.09,758.4589800000001
2025-11-28,Central,Home Office,Furniture,7,1360.9554000000003,0.15,-42.47459999999978
2024-02-29,South,Corporate,Technology,8,1259.416956,0.13,635.456956
2023-09-18,North,Home Office,Furniture,5,1231.5166499999998,0.17,263.1166499999997
2023-03-28,North,Corporate,Furniture,7,2585.9225700000006,0.19,1465.1525700000007
2024-02-18,West,Consumer,Office Supplies,0,105.306075,0.15,105.306075
2024-12-26,South,Home Office,Technology,5,1144.67958,0.01,534.37958
2024-10-14,East,Home Office,Furniture,7,1699.4420100000002,0.07,734.2120100000003
2024-11-02,East,Home Office,Furniture,6,2149.9764,0.15,947.0364
2025-12-04,Central,Corporate,Furniture,6,2349.0003180000003,0.11,2198.0403180000003
2024-08-19,South,Consumer,Office Supplies,6,1740.7879200000002,0.17,1008.1279200000002
2024-03-25,North,Consumer,Furniture,3,1011.2810400000001,0.12,586.6610400000001
2024-04-29,North,Home Office,Office Supplies,3,1184.1478140000004,0.18,884.9878140000004
2025-11-07,East,Home Office,Furniture,9,341.86266,0.034999999999999996,-578.89734
2024-12-21,East,Consumer,Furniture,3,151.56015000000002,0.05,-627.0898500000001
2024-09-29,South,Corporate,Technology,10,932.3212000000001,0.13,-1431.0788
2024-02-20,East,Consumer,Office Supplies,6,1315.75752,0.19,448.57752000000005
2025-08-31,Central,Corporate,Furniture,11,3182.941412,0.095,2241.4514120000003
2025-07-20,East,Corporate,Furniture,10,4055.74512,0.04,2967.24512
2024-11-04,Central,Consumer,Office Supplies,7,647.38359,0.19,-91.39641000000006
2023-07-25,North,Consumer,Technology,4,1197.0992,0.15,351.89920000000006
2023-09-04,North,Corporate,Furniture,12,2104.302018,0.04,633.5120179999998
2023-04-28,East,Consumer,Furniture,5,1652.2191,0.05,852.4691
2023-12-29,East,Home Office,Technology,5,350.1883000000001,0.11,80.88830000000007
2023-01-19,East,Corporate,Office Supplies,4,975.9478560000001,0.06,279.38785600000017
2023-06-24,West,Corporate,Office Supplies,4,1877.8254000000002,0.13,1456.1454
2025-09-28,North,Consumer,Furniture,8,1855.87248,0.08,585.71248
2025-08-03,Central,Consumer,Office Supplies,3,1291.9262399999998,0.07,487.95623999999975
2023-05-21,Central,Corporate,Furniture,3,311.09811299999996,0.07,-446.821887
2025-07-18,Central,Consumer,Furniture,3,212.08918500000004,0.01,-590.2608149999999
2023-07-24,Central,Home Office,Office Supplies,4,529.65864,0.16,211.93863999999996
2023-09-02,North,Home Office,Furniture,4,343.02576000000005,0.12,-651.69424
2025-04-11,East,Corporate,Office Supplies,4,1671.136434,0.01,854.7464340000001
2025-07-13,Central,Corporate,Furniture,6,603.8645580000001,0.01,-172.11544199999992
2023-10-22,Central,Home Office,Furniture,3,730.36656,0.16,691.30656
2025-05-05,East,Home Office,Office Supplies,3,1231.37091,0.19,430.46091
2023-11-01,Central,Corporate,Technology,2,707.0890200000001,0.13,595.6890200000001
2025-03-27,East,Corporate,Technology,3,207.374895,0.11,-613.5751049999999
2024-06-12,Central,Home Office,Office Supplies,6,438.08292000000006,0.11,18.262920000000065
2023-09-08,Central,Home Office,Office Supplies,8,2640.495282,0.09,1796.415282
2024-06-24,South,Consumer,Office Supplies,1,427.39223999999996,0.12,338.23223999999993
2025-03-04,West,Consumer,Office Supplies,5,934.3908000000001,0.16,363.5408000000001
2024-09-23,Central,Corporate,Technology,6,1465.36992,0.04,1048.60992
2024-05-19,Central,Home Office,Furniture,4,754.65236,0.11,-327.70763999999986
2024-05-13,North,Consumer,Furniture,3,939.9417300000001,0.14,148.57173
2025-08-04,Central,Consumer,Technology,3,760.4791740000001,0.09,380.199174
2024-10-20,North,Home Office,Technology,7,2146.4559600000002,0.16,828.9459600000001
2025-06-17,North,Consumer,Technology,3,1479.6937980000002,0.01,900.1837980000003
2025-07-30,Central,Home Office,Technology,5,1841.4421799999998,0.03,1464.1421799999998
2024-10-19,Central,Corporate,Office Supplies,5,627.94448,0.14,-349.50552000000005
2024-03-10,Central,Corporate,Technology,4,1592.64336,0.18,1417.24336
2024-01-19,Central,Home Office,Office Supplies,11,975.8797650000001,0.11,-1846.2202349999998
2023-07-13,North,Corporate,Technology,5,1177.21614,0.13,488.71614
2024-12-16,South,Consumer,Furniture,2,474.453408,0.12,-105.62659200000002
2023-10-19,North,Home Office,Office Supplies,8,616.245528,0.07,-93.594472
2025-12-08,East,Home Office,Technology,0,2079.9837,0.1,2079.9837
2024-11-15,West,Home Office,Furniture,0,317.83605,0.17,317.83605
2023-03-23,Central,Home Office,Technology,2,638.65032,0.16,487.73032
2023-11-29,South,Home Office,Furniture,3,510.68367,0.06,493.82367
2023-12-01,West,Consumer,Technology,3,777.4930800000002,0.19,727.3030800000001
2024-06-15,West,Corporate,Technology,4,2028.292,0.0,1540.052
2023-08-09,Central,Home Office,Furniture,5,536.4873000000001,0.1,-152.9626999999998
2023-02-09,East,Corporate,Technology,4,1336.7494800000002,0.19,446.4294800000001
2024-07-27,Central,Consumer,Office Supplies,8,2966.9602000000004,0.05,2122.6402000000003
2024-10-05,East,Home Office,Office Supplies,2,931.0543000000001,0.15,641.9943000000001
2025-12-21,Central,Home Office,Furniture,11,2425.4850900000006,0.12,524.7150900000004
2024-07-14,East,Corporate,Furniture,5,312.82252500000004,0.15,-112.72747499999997
2025-06-23,North,Home Office,Technology,5,762.7400000000001,0.2,-98.85999999999979
2023-12-14,East,Corporate,Office Supplies,4,2362.071588,0.115,2250.471588
2024-11-01,North,Consumer,Furniture,5,1834.9451399999998,0.16,1390.1951399999998
2023-11-10,Central,Corporate,Furniture,4,791.2521600000001,0.2,311.2121600000001
2025-03-17,Central,Corporate,Technology,5,1426.3048800000001,0.049999999999999996,743.99488
2024-04-29,North,Consumer,Furniture,4,669.1344000000001,0.08,313.33440000000013
2023-02-13,Central,Home Office,Furniture,2,353.82336000000004,0.04,-37.37663999999995
2024-08-05,West,Consumer,Office Supplies,4,1540.12446,0.13,1066.72446
2023-08-08,Central,Consumer,Furniture,2,126.382194,0.19,-314.237806
2025-07-13,North,Corporate,Technology,4,4010.8305600000003,0.01,3958.4705600000007
2024-02-05,West,Consumer,Office Supplies,4,971.02656,0.04,-218.65344000000005
2024-12-27,North,Home Office,Office Supplies,3,2031.975582,0.13,1509.5555820000002
2025-06-17,Central,Consumer,Technology,3,1077.9180000000001,0.2,665.6880000000001
2025-04-23,West,Home Office,Office Supplies,4,447.04220000000004,0.15,-276.59779999999995
2023-02-23,Central,Home Office,Office Supplies,2,169.57788,0.06,21.417879999999997
2024-06-11,North,Consumer,Office Supplies,2,810.739428,0.13,462.459428
2025-01-03,South,Consumer,Office Supplies,3,703.35936,0.04,652.47936
2024-12-16,North,Corporate,Technology,5,424.89699999999993,0.05,-829.2530000000002
2024-10-11,South,Consumer,Furniture,2,627.3828000000001,0.1,242.6828000000001
2024-01-30,West,Consumer,Office Supplies,4,55.84216000000001,0.11,-703.03784
2024-08-15,Central,Consumer,Office Supplies,3,1008.8328600000001,0.13,741.3528600000001
2024-05-28,Central,Home Office,Office Supplies,4,278.0505,0.09,-626.7895000000001
2024-01-31,North,Consumer,Furniture,7,1929.0354300000001,0.02,808.2654300000002
2025-05-07,South,Consumer,Furniture,1,143.06709999999998,0.17,-113.22290000000004
2025-03-01,North,Consumer,Furniture,3,311.3595450000001,0.19,-426.4004549999999
2024-10-19,North,Corporate,Technology,4,665.1955200000001,0.07,-117.60447999999985
2024-01-19,Central,Corporate,Furniture,4,1787.8933800000002,0.09,982.8533800000002
2023-08-27,North,Home Office,Furniture,6,992.3517999999999,0.08499999999999999,-225.22819999999996
2023-07-14,North,Home Office,Furniture,7,218.34498000000002,0.08,-1300.2350199999998
2024-11-08,Central,Corporate,Furniture,3,97.34760000000003,0.2,-489.4523999999999
2025-09-16,East,Home Office,Technology,4,1511.0664800000004,0.18,1180.3464800000004
2025-07-11,Central,Home Office,Office Supplies,6,497.85846000000004,0.11,105.73846000000005
2025-06-21,North,Corporate,Technology,1,143.551949,0.03,-108.69805099999999
2023-12-06,East,Corporate,Office Supplies,6,1594.8009,0.1,675.9609
2023-07-23,West,Home Office,Office Supplies,3,200.10738000000003,0.14,-620.36262
2025-02-07,West,Home Office,Office Supplies,5,1617.9512800000005,0.12,907.9012800000005
2024-07-28,West,Corporate,Office Supplies,6,395.66973600000006,0.16,251.18973600000007
2024-06-17,North,Home Office,Technology,4,478.55456000000004,0.08,426.19456
2025-06-11,East,Consumer,Office Supplies,5,1342.1380500000002,0.01,125.28805000000034
2024-08-30,North,Corporate,Furniture,4,1559.3925600000005,0.19,1079.3525600000005
2025-04-07,East,Corporate,Office Supplies,3,447.68303999999995,0.08,225.44303999999994
2025-06-20,North,Consumer,Furniture,4,788.98638,0.17,-249.21362
2024-01-01,Central,Home Office,Office Supplies,0,1054.3559580000003,0.13,1054.3559580000003
2023-08-18,Central,Home Office,Furniture,4,440.61696,0.04,-584.54304
2023-11-27,Central,Home Office,Furniture,6,753.8019300000001,0.13,-217.11806999999988
2024-11-18,Central,Home Office,Technology,0,314.225625,0.11,314.225625
2023-01-27,North,Corporate,Furniture,5,150.1368,0.06,-1176.2132
2023-10-26,North,Home Office,Office Supplies,2,513.381924,0.11000000000000001,152.04192400000002
2025-03-09,Central,Corporate,Office Supplies,6,1003.1364000000001,0.1,-457.08359999999993
2024-07-26,North,Home Office,Furniture,17,4111.7681649999995,0.07666666666666667,1606.988165
2025-05-08,Central,Consumer,Furniture,5,2269.9022800000007,0.11,1247.1522800000007
2025-02-19,North,Consumer,Furniture,4,1191.4575200000002,0.06,389.4975200000001
2025-03-13,North,Home Office,Furniture,5,448.25,0.03,-833.2
2025-10-08,West,Corporate,Technology,7,1566.3597320000001,0.17,690.939732
2024-05-22,West,Home Office,Furniture,4,798.9537600000001,0.14,250.9537600000001
2024-05-15,Central,Corporate,Furniture,10,3497.0627999999997,0.02,1734.9627999999998
2023-06-15,East,Corporate,Furniture,0,204.4056,0.08,204.4056
2024-04-06,North,Home Office,Furniture,4,1959.0912,0.04,1379.4112
2025-07-08,Central,Corporate,Office Supplies,7,2081.9169,0.15,1253.4669000000004
2023-04-24,North,Corporate,Technology,6,3110.56704,0.02,2283.82704
2023-07-26,South,Home Office,Furniture,2,380.82176000000004,0.14,88.16176000000002
2024-12-09,South,Corporate,Office Supplies,3,482.49477900000005,0.13,109.74477900000005
2023-12-05,East,Corporate,Furniture,4,1179.89256,0.02,124.73255999999992
2023-03-09,Central,Consumer,Furniture,5,158.43135,0.13,38.331350000000015
2024-01-18,North,Corporate,Office Supplies,2,863.7129600000002,0.11,389.5329600000002
2024-11-13,West,Home Office,Technology,4,283.57896000000005,0.18,-683.1810399999999
2025-06-19,Central,Corporate,Technology,5,1387.77135,0.06,670.07135
2023-06-19,North,Corporate,Technology,5,1447.9888500000004,0.01,760.9388500000005
2024-11-24,North,Corporate,Office Supplies,3,1031.564835,0.07,381.52483499999994
2026-01-03,Central,Consumer,Furniture,11,830.500262,0.16,-1132.169738
2025-07-28,East,Corporate,Furniture,16,5756.391434,0.07750000000000001,2606.401434
2025-09-27,East,Home Office,Technology,1,127.03221900000001,0.19,92.86221900000001
2024-04-02,South,Consumer,Office Supplies,4,901.5308400000001,0.11,578.6508400000001
2025-07-06,Central,Home Office,Office Supplies,2,773.9076400000001,0.06,226.9276400000001
2025-04-12,West,Corporate,Furniture,4,304.5434,0.05,-876.3766
2025-04-18,North,Consumer,Technology,0,2000.4335999999998,0.04,2000.4335999999998
2024-10-15,Central,Consumer,Office Supplies,6,1505.99736,0.07,461.15736000000015
2024-03-09,South,Home Office,Technology,7,1605.93972,0.16,1417.6397200000001
2024-01-10,Central,Consumer,Office Supplies,9,3012.8581710000003,0.11,1076.7781710000004
2025-12-18,Central,Home Office,Office Supplies,14,3976.06938,0.043333333333333335,2277.47938
2025-12-02,East,Consumer,Furniture,4,1081.6236240000003,0.18,564.3036240000002
2023-07-26,Central,Consumer,Furniture,4,1768.8039600000002,0.13,1481.7239600000003
2024-06-15,Central,Home Office,Office Supplies,4,1519.42224,0.11,482.5822400000002
2023-03-31,North,Corporate,Office Supplies,5,516.5160000000001,0.12,166.66600000000005
2025-08-30,North,Corporate,Furniture,7,1882.28526,0.095,1246.9452600000002
2025-03-15,South,Consumer,Office Supplies,2,298.03400000000005,0.08,-291.22599999999994
2025-01-11,North,Corporate,Office Supplies,2,715.7860600000001,0.11,367.50606000000016
2025-05-25,Central,Consumer,Technology,4,101.70342000000001,0.09,78.26342000000001
2024-10-21,North,Home Office,Furniture,3,1044.997524,0.14,394.1775240000002
2025-10-28,Central,Consumer,Office Supplies,2,934.815772,0.03,568.4157720000001
2025-09-12,North,Consumer,Technology,7,2331.6669600000005,0.16,1462.6169600000003
